Year,date_progress,State,STATEFP,Progress
2013,23/06/2013,OHIO,39,100
2013,23/06/2013,SOUTH DAKOTA,46,98
2013,23/06/2013,TENNESSEE,47,73
2013,23/06/2013,WISCONSIN,55,85
2013,30/06/2013,ARKANSAS,5,93
2013,30/06/2013,ILLINOIS,17,97
2013,30/06/2013,INDIANA,18,98
2013,30/06/2013,IOWA,19,96
2013,30/06/2013,KANSAS,20,95
2013,30/06/2013,KENTUCKY,21,88
2013,30/06/2013,LOUISIANA,22,99
2013,30/06/2013,MICHIGAN,26,100
2013,30/06/2013,MINNESOTA,27,96
2013,30/06/2013,MISSISSIPPI,28,100
2013,30/06/2013,MISSOURI,29,93
2013,30/06/2013,NEBRASKA,31,100
2013,30/06/2013,NORTH CAROLINA,37,75
2013,30/06/2013,NORTH DAKOTA,38,95
2013,30/06/2013,OHIO,39,100
2013,30/06/2013,SOUTH DAKOTA,46,100
2013,30/06/2013,TENNESSEE,47,85
2013,30/06/2013,WISCONSIN,55,93
2012,22/04/2012,ARKANSAS,5,28
2012,22/04/2012,ILLINOIS,17,5
2012,22/04/2012,INDIANA,18,11
2012,22/04/2012,IOWA,19,1
2012,22/04/2012,KANSAS,20,2
2012,22/04/2012,KENTUCKY,21,7
2012,22/04/2012,LOUISIANA,22,33
2012,22/04/2012,MICHIGAN,26,2
2012,22/04/2012,MINNESOTA,27,0
2012,22/04/2012,MISSISSIPPI,28,40
2012,22/04/2012,MISSOURI,29,4
2012,22/04/2012,NEBRASKA,31,0
2012,22/04/2012,NORTH CAROLINA,37,2
2012,22/04/2012,NORTH DAKOTA,38,0
2012,22/04/2012,OHIO,39,7
2012,22/04/2012,SOUTH DAKOTA,46,0
2012,22/04/2012,TENNESSEE,47,3
2012,22/04/2012,WISCONSIN,55,0
2012,29/04/2012,ARKANSAS,5,45
2012,29/04/2012,ILLINOIS,17,13
2012,29/04/2012,INDIANA,18,28
2012,29/04/2012,IOWA,19,3
2012,29/04/2012,KANSAS,20,5
2012,29/04/2012,KENTUCKY,21,18
2012,29/04/2012,LOUISIANA,22,42
2012,29/04/2012,MICHIGAN,26,9
2012,29/04/2012,MINNESOTA,27,4
2012,29/04/2012,MISSISSIPPI,28,59
2012,29/04/2012,MISSOURI,29,8
2012,29/04/2012,NEBRASKA,31,6
2012,29/04/2012,NORTH CAROLINA,37,5
2012,29/04/2012,NORTH DAKOTA,38,1
2012,29/04/2012,OHIO,39,16
2012,29/04/2012,SOUTH DAKOTA,46,2
2012,29/04/2012,TENNESSEE,47,9
2012,29/04/2012,WISCONSIN,55,1
2012,06/05/2012,ARKANSAS,5,57
2012,06/05/2012,ILLINOIS,17,21
2012,06/05/2012,INDIANA,18,48
2012,06/05/2012,IOWA,19,7
2012,06/05/2012,KANSAS,20,19
2012,06/05/2012,KENTUCKY,21,33
2012,06/05/2012,LOUISIANA,22,62
2012,06/05/2012,MICHIGAN,26,16
2012,06/05/2012,MINNESOTA,27,19
2012,06/05/2012,MISSISSIPPI,28,74
2012,06/05/2012,MISSOURI,29,16
2012,06/05/2012,NEBRASKA,31,29
2012,06/05/2012,NORTH CAROLINA,37,11
2012,06/05/2012,NORTH DAKOTA,38,11
2012,06/05/2012,OHIO,39,35
2012,06/05/2012,SOUTH DAKOTA,46,9
2012,06/05/2012,TENNESSEE,47,23
2012,06/05/2012,WISCONSIN,55,5
2012,13/05/2012,ARKANSAS,5,71
2012,13/05/2012,ILLINOIS,17,44
2012,13/05/2012,INDIANA,18,68
2012,13/05/2012,IOWA,19,39
2012,13/05/2012,KANSAS,20,40
2012,13/05/2012,KENTUCKY,21,47
2012,13/05/2012,LOUISIANA,22,74
2012,13/05/2012,MICHIGAN,26,32
2012,13/05/2012,MINNESOTA,27,44
2012,13/05/2012,MISSISSIPPI,28,90
2012,13/05/2012,MISSOURI,29,37
2012,13/05/2012,NEBRASKA,31,60
2012,13/05/2012,NORTH CAROLINA,37,18
2012,13/05/2012,NORTH DAKOTA,38,51
2012,13/05/2012,OHIO,39,46
2012,13/05/2012,SOUTH DAKOTA,46,28
2012,13/05/2012,TENNESSEE,47,35
2012,13/05/2012,WISCONSIN,55,16
2012,20/05/2012,ARKANSAS,5,80
2012,20/05/2012,ILLINOIS,17,80
2012,20/05/2012,INDIANA,18,87
2012,20/05/2012,IOWA,19,85
2012,20/05/2012,KANSAS,20,64
2012,20/05/2012,KENTUCKY,21,59
2012,20/05/2012,LOUISIANA,22,81
2012,20/05/2012,MICHIGAN,26,62
2012,20/05/2012,MINNESOTA,27,81
2012,20/05/2012,MISSISSIPPI,28,92
2012,20/05/2012,MISSOURI,29,65
2012,20/05/2012,NEBRASKA,31,83
2012,20/05/2012,NORTH CAROLINA,37,31
2012,20/05/2012,NORTH DAKOTA,38,84
2012,20/05/2012,OHIO,39,74
2012,20/05/2012,SOUTH DAKOTA,46,65
2012,20/05/2012,TENNESSEE,47,59
2012,20/05/2012,WISCONSIN,55,47
2012,27/05/2012,ARKANSAS,5,86
2012,27/05/2012,ILLINOIS,17,94
2012,27/05/2012,INDIANA,18,93
2012,27/05/2012,IOWA,19,97
2012,27/05/2012,KANSAS,20,76
2012,27/05/2012,KENTUCKY,21,70
2012,27/05/2012,LOUISIANA,22,90
2012,27/05/2012,MICHIGAN,26,81
2012,27/05/2012,MINNESOTA,27,94
2012,27/05/2012,MISSISSIPPI,28,96
2012,27/05/2012,MISSOURI,29,81
2012,27/05/2012,NEBRASKA,31,96
2012,27/05/2012,NORTH CAROLINA,37,38
2012,27/05/2012,NORTH DAKOTA,38,94
2012,27/05/2012,OHIO,39,94
2012,27/05/2012,SOUTH DAKOTA,46,86
2012,27/05/2012,TENNESSEE,47,72
2012,27/05/2012,WISCONSIN,55,79
2012,03/06/2012,ARKANSAS,5,92
2012,03/06/2012,ILLINOIS,17,98
2012,03/06/2012,INDIANA,18,97
2012,03/06/2012,IOWA,19,99
2012,03/06/2012,KANSAS,20,86
2012,03/06/2012,KENTUCKY,21,80
2012,03/06/2012,LOUISIANA,22,95
2012,03/06/2012,MICHIGAN,26,95
2012,03/06/2012,MINNESOTA,27,98
2012,03/06/2012,MISSISSIPPI,28,98
2012,03/06/2012,MISSOURI,29,88
2012,03/06/2012,NEBRASKA,31,100
2012,03/06/2012,NORTH CAROLINA,37,49
2012,03/06/2012,NORTH DAKOTA,38,98
2012,03/06/2012,OHIO,39,99
2012,03/06/2012,SOUTH DAKOTA,46,93
2012,03/06/2012,TENNESSEE,47,81
2012,03/06/2012,WISCONSIN,55,92
2012,10/06/2012,ARKANSAS,5,97
2012,10/06/2012,ILLINOIS,17,99
2012,10/06/2012,INDIANA,18,99
2012,10/06/2012,IOWA,19,100
2012,10/06/2012,KANSAS,20,91
2012,10/06/2012,KENTUCKY,21,90
2012,10/06/2012,LOUISIANA,22,97
2012,10/06/2012,MICHIGAN,26,99
2012,10/06/2012,MINNESOTA,27,99
2012,10/06/2012,MISSISSIPPI,28,99
2012,10/06/2012,MISSOURI,29,93
2012,10/06/2012,NEBRASKA,31,100
2012,10/06/2012,NORTH CAROLINA,37,62
2012,10/06/2012,NORTH DAKOTA,38,99
2012,10/06/2012,OHIO,39,100
2012,10/06/2012,SOUTH DAKOTA,46,99
2012,10/06/2012,TENNESSEE,47,89
2012,10/06/2012,WISCONSIN,55,98
2011,08/05/2011,ARKANSAS,5,21
2011,08/05/2011,ILLINOIS,17,2
2011,08/05/2011,IOWA,19,10
2011,08/05/2011,KANSAS,20,11
2011,08/05/2011,LOUISIANA,22,67
2011,08/05/2011,MICHIGAN,26,3
2011,08/05/2011,MINNESOTA,27,2
2011,08/05/2011,MISSISSIPPI,28,42
2011,08/05/2011,MISSOURI,29,7
2011,08/05/2011,NEBRASKA,31,15
2011,08/05/2011,NORTH CAROLINA,37,14
2011,08/05/2011,SOUTH DAKOTA,46,1
2011,08/05/2011,TENNESSEE,47,1
2011,08/05/2011,WISCONSIN,55,2
2011,15/05/2011,ARKANSAS,5,32
2011,15/05/2011,ILLINOIS,17,16
2011,15/05/2011,INDIANA,18,6
2011,15/05/2011,IOWA,19,47
2011,15/05/2011,KANSAS,20,30
2011,15/05/2011,KENTUCKY,21,3
2011,15/05/2011,LOUISIANA,22,79
2011,15/05/2011,MICHIGAN,26,15
2011,15/05/2011,MINNESOTA,27,9
2011,15/05/2011,MISSISSIPPI,28,61
2011,15/05/2011,MISSOURI,29,21
2011,15/05/2011,NEBRASKA,31,40
2011,15/05/2011,NORTH CAROLINA,37,23
2011,15/05/2011,NORTH DAKOTA,38,2
2011,15/05/2011,OHIO,39,3
2011,15/05/2011,SOUTH DAKOTA,46,5
2011,15/05/2011,TENNESSEE,47,10
2011,15/05/2011,WISCONSIN,55,10
2011,22/05/2011,ARKANSAS,5,39
2011,22/05/2011,ILLINOIS,17,47
2011,22/05/2011,INDIANA,18,17
2011,22/05/2011,IOWA,19,78
2011,22/05/2011,KANSAS,20,46
2011,22/05/2011,KENTUCKY,21,10
2011,22/05/2011,LOUISIANA,22,87
2011,22/05/2011,MICHIGAN,26,24
2011,22/05/2011,MINNESOTA,27,38
2011,22/05/2011,MISSISSIPPI,28,80
2011,22/05/2011,MISSOURI,29,33
2011,22/05/2011,NEBRASKA,31,68
2011,22/05/2011,NORTH CAROLINA,37,33
2011,22/05/2011,NORTH DAKOTA,38,12
2011,22/05/2011,OHIO,39,4
2011,22/05/2011,SOUTH DAKOTA,46,21
2011,22/05/2011,TENNESSEE,47,24
2011,22/05/2011,WISCONSIN,55,25
2011,29/05/2011,ARKANSAS,5,48
2011,29/05/2011,ILLINOIS,17,59
2011,29/05/2011,INDIANA,18,25
2011,29/05/2011,IOWA,19,87
2011,29/05/2011,KANSAS,20,56
2011,29/05/2011,KENTUCKY,21,19
2011,29/05/2011,LOUISIANA,22,90
2011,29/05/2011,MICHIGAN,26,31
2011,29/05/2011,MINNESOTA,27,53
2011,29/05/2011,MISSISSIPPI,28,89
2011,29/05/2011,MISSOURI,29,36
2011,29/05/2011,NEBRASKA,31,78
2011,29/05/2011,NORTH CAROLINA,37,48
2011,29/05/2011,NORTH DAKOTA,38,29
2011,29/05/2011,OHIO,39,7
2011,29/05/2011,SOUTH DAKOTA,46,34
2011,29/05/2011,TENNESSEE,47,33
2011,29/05/2011,WISCONSIN,55,50
2011,05/06/2011,ARKANSAS,5,66
2011,05/06/2011,ILLINOIS,17,78
2011,05/06/2011,INDIANA,18,49
2011,05/06/2011,IOWA,19,94
2011,05/06/2011,KANSAS,20,68
2011,05/06/2011,KENTUCKY,21,40
2011,05/06/2011,LOUISIANA,22,93
2011,05/06/2011,MICHIGAN,26,50
2011,05/06/2011,MINNESOTA,27,75
2011,05/06/2011,MISSISSIPPI,28,93
2011,05/06/2011,MISSOURI,29,59
2011,05/06/2011,NEBRASKA,31,91
2011,05/06/2011,NORTH CAROLINA,37,60
2011,05/06/2011,NORTH DAKOTA,38,47
2011,05/06/2011,OHIO,39,26
2011,05/06/2011,SOUTH DAKOTA,46,57
2011,05/06/2011,TENNESSEE,47,46
2011,05/06/2011,WISCONSIN,55,75
2011,12/06/2011,ARKANSAS,5,82
2011,12/06/2011,ILLINOIS,17,92
2011,12/06/2011,INDIANA,18,78
2011,12/06/2011,IOWA,19,98
2011,12/06/2011,KANSAS,20,85
2011,12/06/2011,KENTUCKY,21,65
2011,12/06/2011,LOUISIANA,22,95
2011,12/06/2011,MICHIGAN,26,82
2011,12/06/2011,MINNESOTA,27,94
2011,12/06/2011,MISSISSIPPI,28,97
2011,12/06/2011,MISSOURI,29,77
2011,12/06/2011,NEBRASKA,31,98
2011,12/06/2011,NORTH CAROLINA,37,66
2011,12/06/2011,NORTH DAKOTA,38,80
2011,12/06/2011,OHIO,39,77
2011,12/06/2011,SOUTH DAKOTA,46,83
2011,12/06/2011,TENNESSEE,47,73
2011,12/06/2011,WISCONSIN,55,91
2011,19/06/2011,ARKANSAS,5,91
2011,19/06/2011,ILLINOIS,17,96
2011,19/06/2011,INDIANA,18,90
2011,19/06/2011,IOWA,19,99
2011,19/06/2011,KANSAS,20,92
2011,19/06/2011,KENTUCKY,21,77
2011,19/06/2011,LOUISIANA,22,96
2011,19/06/2011,MICHIGAN,26,95
2011,19/06/2011,MINNESOTA,27,98
2011,19/06/2011,MISSISSIPPI,28,99
2011,19/06/2011,MISSOURI,29,88
2011,19/06/2011,NEBRASKA,31,100
2011,19/06/2011,NORTH CAROLINA,37,80
2011,19/06/2011,NORTH DAKOTA,38,95
2011,19/06/2011,OHIO,39,91
2011,19/06/2011,SOUTH DAKOTA,46,93
2011,19/06/2011,TENNESSEE,47,88
2011,19/06/2011,WISCONSIN,55,97
2011,26/06/2011,ARKANSAS,5,96
2011,26/06/2011,ILLINOIS,17,97
2011,26/06/2011,INDIANA,18,95
2011,26/06/2011,IOWA,19,99
2011,26/06/2011,KANSAS,20,97
2011,26/06/2011,KENTUCKY,21,85
2011,26/06/2011,LOUISIANA,22,96
2011,26/06/2011,MICHIGAN,26,99
2011,26/06/2011,MINNESOTA,27,100
2011,26/06/2011,MISSISSIPPI,28,100
2011,26/06/2011,MISSOURI,29,93
2011,26/06/2011,NEBRASKA,31,100
2011,26/06/2011,NORTH CAROLINA,37,89
2011,26/06/2011,NORTH DAKOTA,38,99
2011,26/06/2011,OHIO,39,100
2011,26/06/2011,SOUTH DAKOTA,46,95
2011,26/06/2011,TENNESSEE,47,93
2011,26/06/2011,WISCONSIN,55,100
2010,02/05/2010,ARKANSAS,5,33
2010,02/05/2010,ILLINOIS,17,11
2010,02/05/2010,INDIANA,18,21
2010,02/05/2010,IOWA,19,13
2010,02/05/2010,KANSAS,20,3
2010,02/05/2010,KENTUCKY,21,6
2010,02/05/2010,LOUISIANA,22,41
2010,02/05/2010,MICHIGAN,26,18
2010,02/05/2010,MINNESOTA,27,19
2010,02/05/2010,MISSISSIPPI,28,68
2010,02/05/2010,MISSOURI,29,7
2010,02/05/2010,NEBRASKA,31,8
2010,02/05/2010,NORTH CAROLINA,37,11
2010,02/05/2010,NORTH DAKOTA,38,4
2010,02/05/2010,OHIO,39,23
2010,02/05/2010,SOUTH DAKOTA,46,3
2010,02/05/2010,TENNESSEE,47,7
2010,02/05/2010,WISCONSIN,55,8
2010,09/05/2010,ARKANSAS,5,41
2010,09/05/2010,ILLINOIS,17,33
2010,09/05/2010,INDIANA,18,35
2010,09/05/2010,IOWA,19,44
2010,09/05/2010,KANSAS,20,15
2010,09/05/2010,KENTUCKY,21,11
2010,09/05/2010,LOUISIANA,22,52
2010,09/05/2010,MICHIGAN,26,35
2010,09/05/2010,MINNESOTA,27,40
2010,09/05/2010,MISSISSIPPI,28,75
2010,09/05/2010,MISSOURI,29,14
2010,09/05/2010,NEBRASKA,31,26
2010,09/05/2010,NORTH CAROLINA,37,16
2010,09/05/2010,NORTH DAKOTA,38,5
2010,09/05/2010,OHIO,39,35
2010,09/05/2010,SOUTH DAKOTA,46,4
2010,09/05/2010,TENNESSEE,47,10
2010,09/05/2010,WISCONSIN,55,20
2010,16/05/2010,ARKANSAS,5,51
2010,16/05/2010,ILLINOIS,17,42
2010,16/05/2010,INDIANA,18,46
2010,16/05/2010,IOWA,19,53
2010,16/05/2010,KANSAS,20,25
2010,16/05/2010,KENTUCKY,21,28
2010,16/05/2010,LOUISIANA,22,58
2010,16/05/2010,MICHIGAN,26,36
2010,16/05/2010,MINNESOTA,27,47
2010,16/05/2010,MISSISSIPPI,28,85
2010,16/05/2010,MISSOURI,29,18
2010,16/05/2010,NEBRASKA,31,44
2010,16/05/2010,NORTH CAROLINA,37,20
2010,16/05/2010,NORTH DAKOTA,38,8
2010,16/05/2010,OHIO,39,45
2010,16/05/2010,SOUTH DAKOTA,46,9
2010,16/05/2010,TENNESSEE,47,19
2010,16/05/2010,WISCONSIN,55,31
2010,23/05/2010,ARKANSAS,5,55
2010,23/05/2010,ILLINOIS,17,47
2010,23/05/2010,INDIANA,18,50
2010,23/05/2010,IOWA,19,75
2010,23/05/2010,KANSAS,20,29
2010,23/05/2010,KENTUCKY,21,45
2010,23/05/2010,LOUISIANA,22,72
2010,23/05/2010,MICHIGAN,26,50
2010,23/05/2010,MINNESOTA,27,81
2010,23/05/2010,MISSISSIPPI,28,90
2010,23/05/2010,MISSOURI,29,22
2010,23/05/2010,NEBRASKA,31,63
2010,23/05/2010,NORTH CAROLINA,37,35
2010,23/05/2010,NORTH DAKOTA,38,46
2010,23/05/2010,OHIO,39,48
2010,23/05/2010,SOUTH DAKOTA,46,34
2010,23/05/2010,TENNESSEE,47,26
2010,23/05/2010,WISCONSIN,55,55
2010,30/05/2010,ARKANSAS,5,72
2010,30/05/2010,ILLINOIS,17,73
2010,30/05/2010,INDIANA,18,70
2010,30/05/2010,IOWA,19,91
2010,30/05/2010,KANSAS,20,53
2010,30/05/2010,KENTUCKY,21,64
2010,30/05/2010,LOUISIANA,22,84
2010,30/05/2010,MICHIGAN,26,73
2010,30/05/2010,MINNESOTA,27,95
2010,30/05/2010,MISSISSIPPI,28,96
2010,30/05/2010,MISSOURI,29,48
2010,30/05/2010,NEBRASKA,31,85
2010,30/05/2010,NORTH CAROLINA,37,55
2010,30/05/2010,NORTH DAKOTA,38,69
2010,30/05/2010,OHIO,39,64
2010,30/05/2010,SOUTH DAKOTA,46,63
2010,30/05/2010,TENNESSEE,47,48
2010,30/05/2010,WISCONSIN,55,81
2010,06/06/2010,ARKANSAS,5,83
2010,06/06/2010,ILLINOIS,17,82
2010,06/06/2010,INDIANA,18,81
2010,06/06/2010,IOWA,19,95
2010,06/06/2010,KANSAS,20,74
2010,06/06/2010,KENTUCKY,21,77
2010,06/06/2010,LOUISIANA,22,91
2010,06/06/2010,MICHIGAN,26,87
2010,06/06/2010,MINNESOTA,27,98
2010,06/06/2010,MISSISSIPPI,28,97
2010,06/06/2010,MISSOURI,29,65
2010,06/06/2010,NEBRASKA,31,94
2010,06/06/2010,NORTH CAROLINA,37,61
2010,06/06/2010,NORTH DAKOTA,38,88
2010,06/06/2010,OHIO,39,79
2010,06/06/2010,SOUTH DAKOTA,46,80
2010,06/06/2010,TENNESSEE,47,67
2010,06/06/2010,WISCONSIN,55,91
2010,13/06/2010,ARKANSAS,5,92
2010,13/06/2010,ILLINOIS,17,91
2010,13/06/2010,INDIANA,18,88
2010,13/06/2010,IOWA,19,97
2010,13/06/2010,KANSAS,20,84
2010,13/06/2010,KENTUCKY,21,80
2010,13/06/2010,LOUISIANA,22,97
2010,13/06/2010,MICHIGAN,26,91
2010,13/06/2010,MINNESOTA,27,99
2010,13/06/2010,MISSISSIPPI,28,99
2010,13/06/2010,MISSOURI,29,71
2010,13/06/2010,NEBRASKA,31,96
2010,13/06/2010,NORTH CAROLINA,37,75
2010,13/06/2010,NORTH DAKOTA,38,97
2010,13/06/2010,OHIO,39,86
2010,13/06/2010,SOUTH DAKOTA,46,91
2010,13/06/2010,TENNESSEE,47,81
2010,13/06/2010,WISCONSIN,55,97
2010,20/06/2010,ARKANSAS,5,95
2010,20/06/2010,ILLINOIS,17,92
2010,20/06/2010,INDIANA,18,91
2010,20/06/2010,IOWA,19,97
2010,20/06/2010,KANSAS,20,88
2010,20/06/2010,KENTUCKY,21,85
2010,20/06/2010,LOUISIANA,22,99
2010,20/06/2010,MICHIGAN,26,96
2010,20/06/2010,MINNESOTA,27,99
2010,20/06/2010,MISSISSIPPI,28,100
2010,20/06/2010,MISSOURI,29,79
2010,20/06/2010,NEBRASKA,31,99
2010,20/06/2010,NORTH CAROLINA,37,84
2010,20/06/2010,NORTH DAKOTA,38,98
2010,20/06/2010,OHIO,39,87
2010,20/06/2010,SOUTH DAKOTA,46,94
2010,20/06/2010,TENNESSEE,47,91
2010,20/06/2010,WISCONSIN,55,99
2010,27/06/2010,ARKANSAS,5,98
2010,27/06/2010,ILLINOIS,17,94
2010,27/06/2010,INDIANA,18,95
2010,27/06/2010,IOWA,19,98
2010,27/06/2010,KANSAS,20,95
2010,27/06/2010,KENTUCKY,21,95
2010,27/06/2010,LOUISIANA,22,100
2010,27/06/2010,MICHIGAN,26,100
2010,27/06/2010,MINNESOTA,27,100
2010,27/06/2010,MISSISSIPPI,28,100
2010,27/06/2010,MISSOURI,29,90
2010,27/06/2010,NEBRASKA,31,100
2010,27/06/2010,NORTH CAROLINA,37,93
2010,27/06/2010,NORTH DAKOTA,38,100
2010,27/06/2010,OHIO,39,97
2010,27/06/2010,SOUTH DAKOTA,46,98
2010,27/06/2010,TENNESSEE,47,98
2010,27/06/2010,WISCONSIN,55,100
2009,26/04/2009,ARKANSAS,5,12
2009,26/04/2009,IOWA,19,2
2009,26/04/2009,LOUISIANA,22,34
2009,26/04/2009,MINNESOTA,27,2
2009,26/04/2009,MISSISSIPPI,28,33
2009,26/04/2009,MISSOURI,29,1
2009,26/04/2009,NORTH CAROLINA,37,3
2009,26/04/2009,TENNESSEE,47,1
2009,03/05/2009,ARKANSAS,5,23
2009,03/05/2009,IOWA,19,6
2009,03/05/2009,KENTUCKY,21,1
2009,03/05/2009,LOUISIANA,22,42
2009,03/05/2009,MICHIGAN,26,1
2009,03/05/2009,MINNESOTA,27,7
2009,03/05/2009,MISSISSIPPI,28,62
2009,03/05/2009,MISSOURI,29,2
2009,03/05/2009,NEBRASKA,31,7
2009,03/05/2009,NORTH CAROLINA,37,6
2009,03/05/2009,OHIO,39,4
2009,03/05/2009,TENNESSEE,47,4
2009,03/05/2009,WISCONSIN,55,2
2009,10/05/2009,ARKANSAS,5,25
2009,10/05/2009,INDIANA,18,2
2009,10/05/2009,IOWA,19,21
2009,10/05/2009,KANSAS,20,4
2009,10/05/2009,KENTUCKY,21,2
2009,10/05/2009,LOUISIANA,22,58
2009,10/05/2009,MICHIGAN,26,5
2009,10/05/2009,MINNESOTA,27,28
2009,10/05/2009,MISSISSIPPI,28,67
2009,10/05/2009,MISSOURI,29,5
2009,10/05/2009,NEBRASKA,31,29
2009,10/05/2009,NORTH CAROLINA,37,12
2009,10/05/2009,OHIO,39,13
2009,10/05/2009,SOUTH DAKOTA,46,7
2009,10/05/2009,TENNESSEE,47,5
2009,10/05/2009,WISCONSIN,55,8
2009,17/05/2009,ARKANSAS,5,26
2009,17/05/2009,ILLINOIS,17,1
2009,17/05/2009,INDIANA,18,6
2009,17/05/2009,IOWA,19,41
2009,17/05/2009,KANSAS,20,15
2009,17/05/2009,KENTUCKY,21,3
2009,17/05/2009,LOUISIANA,22,72
2009,17/05/2009,MICHIGAN,26,15
2009,17/05/2009,MINNESOTA,27,52
2009,17/05/2009,MISSISSIPPI,28,73
2009,17/05/2009,MISSOURI,29,9
2009,17/05/2009,NEBRASKA,31,62
2009,17/05/2009,NORTH CAROLINA,37,23
2009,17/05/2009,NORTH DAKOTA,38,3
2009,17/05/2009,OHIO,39,17
2009,17/05/2009,SOUTH DAKOTA,46,19
2009,17/05/2009,TENNESSEE,47,7
2009,17/05/2009,WISCONSIN,55,22
2009,24/05/2009,ARKANSAS,5,37
2009,24/05/2009,ILLINOIS,17,12
2009,24/05/2009,INDIANA,18,25
2009,24/05/2009,IOWA,19,80
2009,24/05/2009,KANSAS,20,43
2009,24/05/2009,KENTUCKY,21,13
2009,24/05/2009,LOUISIANA,22,79
2009,24/05/2009,MICHIGAN,26,43
2009,24/05/2009,MINNESOTA,27,75
2009,24/05/2009,MISSISSIPPI,28,80
2009,24/05/2009,MISSOURI,29,28
2009,24/05/2009,NEBRASKA,31,88
2009,24/05/2009,NORTH CAROLINA,37,41
2009,24/05/2009,NORTH DAKOTA,38,27
2009,24/05/2009,OHIO,39,44
2009,24/05/2009,SOUTH DAKOTA,46,47
2009,24/05/2009,TENNESSEE,47,22
2009,24/05/2009,WISCONSIN,55,54
2009,31/05/2009,ARKANSAS,5,45
2009,31/05/2009,ILLINOIS,17,34
2009,31/05/2009,INDIANA,18,50
2009,31/05/2009,IOWA,19,91
2009,31/05/2009,KANSAS,20,62
2009,31/05/2009,KENTUCKY,21,30
2009,31/05/2009,LOUISIANA,22,88
2009,31/05/2009,MICHIGAN,26,62
2009,31/05/2009,MINNESOTA,27,89
2009,31/05/2009,MISSISSIPPI,28,83
2009,31/05/2009,MISSOURI,29,43
2009,31/05/2009,NEBRASKA,31,97
2009,31/05/2009,NORTH CAROLINA,37,52
2009,31/05/2009,NORTH DAKOTA,38,54
2009,31/05/2009,OHIO,39,84
2009,31/05/2009,SOUTH DAKOTA,46,73
2009,31/05/2009,TENNESSEE,47,31
2009,31/05/2009,WISCONSIN,55,79
2009,07/06/2009,ARKANSAS,5,55
2009,07/06/2009,ILLINOIS,17,59
2009,07/06/2009,INDIANA,18,69
2009,07/06/2009,IOWA,19,95
2009,07/06/2009,KANSAS,20,73
2009,07/06/2009,KENTUCKY,21,48
2009,07/06/2009,LOUISIANA,22,90
2009,07/06/2009,MICHIGAN,26,80
2009,07/06/2009,MINNESOTA,27,97
2009,07/06/2009,MISSISSIPPI,28,91
2009,07/06/2009,MISSOURI,29,59
2009,07/06/2009,NEBRASKA,31,99
2009,07/06/2009,NORTH CAROLINA,37,55
2009,07/06/2009,NORTH DAKOTA,38,83
2009,07/06/2009,OHIO,39,90
2009,07/06/2009,SOUTH DAKOTA,46,88
2009,07/06/2009,TENNESSEE,47,43
2009,07/06/2009,WISCONSIN,55,88
2009,14/06/2009,ARKANSAS,5,74
2009,14/06/2009,ILLINOIS,17,73
2009,14/06/2009,INDIANA,18,84
2009,14/06/2009,IOWA,19,97
2009,14/06/2009,KANSAS,20,82
2009,14/06/2009,KENTUCKY,21,67
2009,14/06/2009,LOUISIANA,22,96
2009,14/06/2009,MICHIGAN,26,94
2009,14/06/2009,MINNESOTA,27,100
2009,14/06/2009,MISSISSIPPI,28,97
2009,14/06/2009,MISSOURI,29,68
2009,14/06/2009,NEBRASKA,31,100
2009,14/06/2009,NORTH CAROLINA,37,69
2009,14/06/2009,NORTH DAKOTA,38,95
2009,14/06/2009,OHIO,39,97
2009,14/06/2009,SOUTH DAKOTA,46,93
2009,14/06/2009,TENNESSEE,47,59
2009,14/06/2009,WISCONSIN,55,96
2009,21/06/2009,ARKANSAS,5,84
2009,21/06/2009,ILLINOIS,17,79
2009,21/06/2009,INDIANA,18,90
2009,21/06/2009,IOWA,19,98
2009,21/06/2009,KANSAS,20,90
2009,21/06/2009,KENTUCKY,21,74
2009,21/06/2009,LOUISIANA,22,98
2009,21/06/2009,MICHIGAN,26,98
2009,21/06/2009,MINNESOTA,27,100
2009,21/06/2009,MISSISSIPPI,28,99
2009,21/06/2009,MISSOURI,29,75
2009,21/06/2009,NEBRASKA,31,100
2009,21/06/2009,NORTH CAROLINA,37,78
2009,21/06/2009,NORTH DAKOTA,38,99
2009,21/06/2009,OHIO,39,100
2009,21/06/2009,SOUTH DAKOTA,46,96
2009,21/06/2009,TENNESSEE,47,69
2009,21/06/2009,WISCONSIN,55,99
2009,28/06/2009,ARKANSAS,5,93
2009,28/06/2009,ILLINOIS,17,88
2009,28/06/2009,INDIANA,18,94
2009,28/06/2009,IOWA,19,99
2009,28/06/2009,KANSAS,20,95
2009,28/06/2009,KENTUCKY,21,92
2009,28/06/2009,LOUISIANA,22,99
2009,28/06/2009,MICHIGAN,26,98
2009,28/06/2009,MINNESOTA,27,100
2009,28/06/2009,MISSISSIPPI,28,100
2009,28/06/2009,MISSOURI,29,90
2009,28/06/2009,NEBRASKA,31,100
2009,28/06/2009,NORTH CAROLINA,37,89
2009,28/06/2009,NORTH DAKOTA,38,100
2009,28/06/2009,OHIO,39,100
2009,28/06/2009,SOUTH DAKOTA,46,100
2009,28/06/2009,TENNESSEE,47,87
2009,28/06/2009,WISCONSIN,55,100
2008,27/04/2008,ARKANSAS,5,9
2008,27/04/2008,ILLINOIS,17,0
2008,27/04/2008,INDIANA,18,0
