Year,date_progress,State,STATEFP,Progress
2017,23/10/2016,SOUTH CAROLINA,45,6
2017,23/10/2016,SOUTH DAKOTA,46,99
2017,23/10/2016,TENNESSEE,47,58
2017,23/10/2016,TEXAS,48,67
2017,23/10/2016,UTAH,49,95
2017,23/10/2016,VIRGINIA,51,35
2017,23/10/2016,WASHINGTON,53,90
2017,23/10/2016,WEST VIRGINIA,54,41
2017,23/10/2016,WISCONSIN,55,83
2017,30/10/2016,ALABAMA,1,15
2017,30/10/2016,ARKANSAS,5,57
2017,30/10/2016,CALIFORNIA,6,33
2017,30/10/2016,COLORADO,8,98
2017,30/10/2016,DELAWARE,10,59
2017,30/10/2016,GEORGIA,13,22
2017,30/10/2016,IDAHO,16,91
2017,30/10/2016,ILLINOIS,17,85
2017,30/10/2016,INDIANA,18,83
2017,30/10/2016,KANSAS,20,92
2017,30/10/2016,KENTUCKY,21,75
2017,30/10/2016,LOUISIANA,22,9
2017,30/10/2016,MARYLAND,24,71
2017,30/10/2016,MICHIGAN,26,88
2017,30/10/2016,MISSISSIPPI,28,31
2017,30/10/2016,MISSOURI,29,63
2017,30/10/2016,MONTANA,30,91
2017,30/10/2016,NEBRASKA,31,100
2017,30/10/2016,NEW YORK,36,95
2017,30/10/2016,NORTH CAROLINA,37,33
2017,30/10/2016,NORTH DAKOTA,38,95
2017,30/10/2016,OHIO,39,93
2017,30/10/2016,OKLAHOMA,40,88
2017,30/10/2016,OREGON,41,88
2017,30/10/2016,PENNSYLVANIA,42,94
2017,30/10/2016,SOUTH CAROLINA,45,10
2017,30/10/2016,SOUTH DAKOTA,46,100
2017,30/10/2016,TENNESSEE,47,71
2017,30/10/2016,TEXAS,48,75
2017,30/10/2016,VIRGINIA,51,46
2017,30/10/2016,WASHINGTON,53,91
2017,30/10/2016,WEST VIRGINIA,54,52
2017,30/10/2016,WISCONSIN,55,91
2017,06/11/2016,ALABAMA,1,18
2017,06/11/2016,ARKANSAS,5,74
2017,06/11/2016,CALIFORNIA,6,60
2017,06/11/2016,COLORADO,8,99
2017,06/11/2016,DELAWARE,10,77
2017,06/11/2016,GEORGIA,13,24
2017,06/11/2016,IDAHO,16,96
2017,06/11/2016,ILLINOIS,17,93
2017,06/11/2016,INDIANA,18,91
2017,06/11/2016,KANSAS,20,96
2017,06/11/2016,KENTUCKY,21,86
2017,06/11/2016,LOUISIANA,22,11
2017,06/11/2016,MARYLAND,24,80
2017,06/11/2016,MICHIGAN,26,92
2017,06/11/2016,MISSISSIPPI,28,40
2017,06/11/2016,MISSOURI,29,78
2017,06/11/2016,MONTANA,30,93
2017,06/11/2016,NEBRASKA,31,100
2017,06/11/2016,NORTH CAROLINA,37,42
2017,06/11/2016,NORTH DAKOTA,38,98
2017,06/11/2016,OHIO,39,95
2017,06/11/2016,OKLAHOMA,40,94
2017,06/11/2016,OREGON,41,92
2017,06/11/2016,PENNSYLVANIA,42,96
2017,06/11/2016,SOUTH CAROLINA,45,12
2017,06/11/2016,SOUTH DAKOTA,46,100
2017,06/11/2016,TENNESSEE,47,81
2017,06/11/2016,TEXAS,48,85
2017,06/11/2016,VIRGINIA,51,58
2017,06/11/2016,WASHINGTON,53,92
2017,06/11/2016,WEST VIRGINIA,54,57
2017,06/11/2016,WISCONSIN,55,95
2017,13/11/2016,ALABAMA,1,41
2017,13/11/2016,ARKANSAS,5,90
2017,13/11/2016,CALIFORNIA,6,66
2017,13/11/2016,COLORADO,8,100
2017,13/11/2016,DELAWARE,10,81
2017,13/11/2016,GEORGIA,13,28
2017,13/11/2016,IDAHO,16,97
2017,13/11/2016,ILLINOIS,17,95
2017,13/11/2016,INDIANA,18,96
2017,13/11/2016,KANSAS,20,97
2017,13/11/2016,KENTUCKY,21,93
2017,13/11/2016,LOUISIANA,22,24
2017,13/11/2016,MARYLAND,24,85
2017,13/11/2016,MICHIGAN,26,94
2017,13/11/2016,MISSISSIPPI,28,49
2017,13/11/2016,MISSOURI,29,87
2017,13/11/2016,MONTANA,30,98
2017,13/11/2016,NEBRASKA,31,100
2017,13/11/2016,NORTH CAROLINA,37,56
2017,13/11/2016,NORTH DAKOTA,38,100
2017,13/11/2016,OHIO,39,99
2017,13/11/2016,OKLAHOMA,40,96
2017,13/11/2016,OREGON,41,96
2017,13/11/2016,SOUTH CAROLINA,45,20
2017,13/11/2016,SOUTH DAKOTA,46,100
2017,13/11/2016,TENNESSEE,47,85
2017,13/11/2016,TEXAS,48,88
2017,13/11/2016,VIRGINIA,51,70
2017,13/11/2016,WASHINGTON,53,94
2017,13/11/2016,WEST VIRGINIA,54,70
2017,13/11/2016,WISCONSIN,55,98
2017,20/11/2016,ALABAMA,1,56
2017,20/11/2016,ARKANSAS,5,97
2017,20/11/2016,CALIFORNIA,6,90
2017,20/11/2016,COLORADO,8,100
2017,20/11/2016,DELAWARE,10,93
2017,20/11/2016,GEORGIA,13,32
2017,20/11/2016,IDAHO,16,99
2017,20/11/2016,ILLINOIS,17,100
2017,20/11/2016,INDIANA,18,99
2017,20/11/2016,KANSAS,20,99
2017,20/11/2016,KENTUCKY,21,95
2017,20/11/2016,LOUISIANA,22,27
2017,20/11/2016,MARYLAND,24,90
2017,20/11/2016,MICHIGAN,26,96
2017,20/11/2016,MISSISSIPPI,28,56
2017,20/11/2016,MISSOURI,29,94
2017,20/11/2016,MONTANA,30,99
2017,20/11/2016,NEBRASKA,31,100
2017,20/11/2016,NORTH CAROLINA,37,71
2017,20/11/2016,OHIO,39,100
2017,20/11/2016,OKLAHOMA,40,100
2017,20/11/2016,OREGON,41,97
2017,20/11/2016,SOUTH CAROLINA,45,38
2017,20/11/2016,SOUTH DAKOTA,46,100
2017,20/11/2016,TENNESSEE,47,91
2017,20/11/2016,TEXAS,48,91
2017,20/11/2016,VIRGINIA,51,81
2017,20/11/2016,WASHINGTON,53,98
2017,20/11/2016,WEST VIRGINIA,54,89
2017,27/11/2016,ALABAMA,1,70
2017,27/11/2016,ARKANSAS,5,99
2017,27/11/2016,COLORADO,8,100
2017,27/11/2016,DELAWARE,10,99
2017,27/11/2016,GEORGIA,13,52
2017,27/11/2016,INDIANA,18,100
2017,27/11/2016,LOUISIANA,22,56
2017,27/11/2016,MARYLAND,24,99
2017,27/11/2016,MISSISSIPPI,28,68
2017,27/11/2016,MISSOURI,29,97
2017,27/11/2016,NEW JERSEY,34,92
2017,27/11/2016,NORTH CAROLINA,37,79
2017,27/11/2016,SOUTH CAROLINA,45,43
2017,27/11/2016,TENNESSEE,47,95
2017,27/11/2016,TEXAS,48,93
2017,27/11/2016,VIRGINIA,51,88
2017,27/11/2016,WEST VIRGINIA,54,96
2017,11/12/2016,CALIFORNIA,6,94
2017,18/12/2016,CALIFORNIA,6,96
2017,25/12/2016,CALIFORNIA,6,98
2017,01/01/2017,CALIFORNIA,6,99
2016,21/02/2016,ARIZONA,4,0
2016,28/02/2016,ARIZONA,4,40
2016,06/03/2016,ARIZONA,4,60
2016,13/03/2016,ARIZONA,4,65
2016,20/03/2016,ARIZONA,4,85
2016,27/03/2016,ARIZONA,4,90
2016,03/04/2016,ARIZONA,4,95
2016,10/04/2016,ARIZONA,4,100
2016,23/08/2015,COLORADO,8,4
2016,30/08/2015,COLORADO,8,8
2016,30/08/2015,IDAHO,16,2
2016,30/08/2015,WASHINGTON,53,9
2016,30/08/2015,WYOMING,56,0
2016,06/09/2015,ARKANSAS,5,0
2016,06/09/2015,CALIFORNIA,6,0
2016,06/09/2015,COLORADO,8,13
2016,06/09/2015,ILLINOIS,17,0
2016,06/09/2015,INDIANA,18,0
2016,06/09/2015,KANSAS,20,1
2016,06/09/2015,LOUISIANA,22,0
2016,06/09/2015,MICHIGAN,26,1
2016,06/09/2015,MISSISSIPPI,28,0
2016,06/09/2015,MISSOURI,29,0
2016,06/09/2015,NEBRASKA,31,2
2016,06/09/2015,NEW YORK,36,3
2016,06/09/2015,NORTH DAKOTA,38,2
2016,06/09/2015,OHIO,39,0
2016,06/09/2015,OKLAHOMA,40,0
2016,06/09/2015,PENNSYLVANIA,42,1
2016,06/09/2015,SOUTH CAROLINA,45,0
2016,06/09/2015,SOUTH DAKOTA,46,5
2016,06/09/2015,TEXAS,48,1
2016,06/09/2015,UTAH,49,12
2016,06/09/2015,WISCONSIN,55,2
2016,06/09/2015,WYOMING,56,10
2016,13/09/2015,ARKANSAS,5,0
2016,13/09/2015,CALIFORNIA,6,0
2016,13/09/2015,COLORADO,8,25
2016,13/09/2015,IDAHO,16,17
2016,13/09/2015,ILLINOIS,17,0
2016,13/09/2015,INDIANA,18,1
2016,13/09/2015,KANSAS,20,5
2016,13/09/2015,LOUISIANA,22,0
2016,13/09/2015,MICHIGAN,26,2
2016,13/09/2015,MISSISSIPPI,28,0
2016,13/09/2015,MISSOURI,29,0
2016,13/09/2015,NEBRASKA,31,18
2016,13/09/2015,NEW YORK,36,13
2016,13/09/2015,NORTH CAROLINA,37,0
2016,13/09/2015,NORTH DAKOTA,38,34
2016,13/09/2015,OHIO,39,0
2016,13/09/2015,OKLAHOMA,40,0
2016,13/09/2015,OREGON,41,5
2016,13/09/2015,PENNSYLVANIA,42,13
2016,13/09/2015,SOUTH CAROLINA,45,0
2016,13/09/2015,SOUTH DAKOTA,46,22
2016,13/09/2015,TEXAS,48,5
2016,13/09/2015,UTAH,49,21
2016,13/09/2015,WISCONSIN,55,7
2016,13/09/2015,WYOMING,56,31
2016,20/09/2015,ARKANSAS,5,0
2016,20/09/2015,CALIFORNIA,6,1
2016,20/09/2015,COLORADO,8,45
2016,20/09/2015,GEORGIA,13,0
2016,20/09/2015,IDAHO,16,25
2016,20/09/2015,ILLINOIS,17,3
2016,20/09/2015,INDIANA,18,3
2016,20/09/2015,KANSAS,20,11
2016,20/09/2015,LOUISIANA,22,0
2016,20/09/2015,MICHIGAN,26,5
2016,20/09/2015,MISSISSIPPI,28,2
2016,20/09/2015,MISSOURI,29,1
2016,20/09/2015,MONTANA,30,38
2016,20/09/2015,NEBRASKA,31,49
2016,20/09/2015,NEW MEXICO,35,19
2016,20/09/2015,NEW YORK,36,24
2016,20/09/2015,NORTH CAROLINA,37,0
2016,20/09/2015,NORTH DAKOTA,38,52
2016,20/09/2015,OHIO,39,2
2016,20/09/2015,OKLAHOMA,40,6
2016,20/09/2015,OREGON,41,9
2016,20/09/2015,PENNSYLVANIA,42,24
2016,20/09/2015,SOUTH CAROLINA,45,0
2016,20/09/2015,SOUTH DAKOTA,46,49
2016,20/09/2015,TEXAS,48,18
2016,20/09/2015,UTAH,49,43
2016,20/09/2015,VIRGINIA,51,4
2016,20/09/2015,WASHINGTON,53,53
2016,20/09/2015,WISCONSIN,55,16
2016,20/09/2015,WYOMING,56,48
2016,27/09/2015,ALABAMA,1,1
2016,27/09/2015,ARKANSAS,5,1
2016,27/09/2015,CALIFORNIA,6,2
2016,27/09/2015,COLORADO,8,57
2016,27/09/2015,DELAWARE,10,5
2016,27/09/2015,GEORGIA,13,2
2016,27/09/2015,IDAHO,16,35
2016,27/09/2015,ILLINOIS,17,4
2016,27/09/2015,INDIANA,18,12
2016,27/09/2015,KANSAS,20,24
2016,27/09/2015,KENTUCKY,21,3
2016,27/09/2015,LOUISIANA,22,0
2016,27/09/2015,MARYLAND,24,4
2016,27/09/2015,MICHIGAN,26,17
2016,27/09/2015,MISSISSIPPI,28,9
2016,27/09/2015,MISSOURI,29,6
2016,27/09/2015,MONTANA,30,69
2016,27/09/2015,NEBRASKA,31,69
2016,27/09/2015,NEW MEXICO,35,27
2016,27/09/2015,NEW YORK,36,40
2016,27/09/2015,NORTH CAROLINA,37,0
2016,27/09/2015,NORTH DAKOTA,38,72
2016,27/09/2015,OHIO,39,13
2016,27/09/2015,OKLAHOMA,40,21
2016,27/09/2015,OREGON,41,21
2016,27/09/2015,PENNSYLVANIA,42,51
2016,27/09/2015,SOUTH CAROLINA,45,0
2016,27/09/2015,SOUTH DAKOTA,46,72
2016,27/09/2015,TENNESSEE,47,2
2016,27/09/2015,TEXAS,48,24
2016,27/09/2015,UTAH,49,65
2016,27/09/2015,VIRGINIA,51,7
2016,27/09/2015,WASHINGTON,53,59
2016,27/09/2015,WISCONSIN,55,33
2016,27/09/2015,WYOMING,56,80
2016,04/10/2015,ALABAMA,1,5
2016,04/10/2015,ARKANSAS,5,4
2016,04/10/2015,CALIFORNIA,6,5
2016,04/10/2015,COLORADO,8,77
2016,04/10/2015,DELAWARE,10,13
2016,04/10/2015,GEORGIA,13,6
2016,04/10/2015,IDAHO,16,60
2016,04/10/2015,ILLINOIS,17,22
2016,04/10/2015,INDIANA,18,25
2016,04/10/2015,KANSAS,20,46
2016,04/10/2015,KENTUCKY,21,9
2016,04/10/2015,LOUISIANA,22,0
2016,04/10/2015,MARYLAND,24,20
2016,04/10/2015,MICHIGAN,26,43
2016,04/10/2015,MISSISSIPPI,28,16
2016,04/10/2015,MISSOURI,29,16
2016,04/10/2015,MONTANA,30,86
2016,04/10/2015,NEBRASKA,31,84
2016,04/10/2015,NEW MEXICO,35,42
2016,04/10/2015,NEW YORK,36,58
2016,04/10/2015,NORTH CAROLINA,37,0
2016,04/10/2015,NORTH DAKOTA,38,89
2016,04/10/2015,OHIO,39,36
2016,04/10/2015,OKLAHOMA,40,46
2016,04/10/2015,OREGON,41,27
2016,04/10/2015,PENNSYLVANIA,42,61
2016,04/10/2015,SOUTH CAROLINA,45,4
2016,04/10/2015,SOUTH DAKOTA,46,83
2016,04/10/2015,TENNESSEE,47,11
2016,04/10/2015,TEXAS,48,37
2016,04/10/2015,UTAH,49,80
2016,04/10/2015,VIRGINIA,51,9
2016,04/10/2015,WASHINGTON,53,66
2016,04/10/2015,WEST VIRGINIA,54,5
2016,04/10/2015,WISCONSIN,55,51
2016,04/10/2015,WYOMING,56,95
2016,11/10/2015,ALABAMA,1,15
2016,11/10/2015,ARKANSAS,5,14
2016,11/10/2015,CALIFORNIA,6,6
2016,11/10/2015,COLORADO,8,86
2016,11/10/2015,DELAWARE,10,25
2016,11/10/2015,GEORGIA,13,7
2016,11/10/2015,IDAHO,16,75
2016,11/10/2015,ILLINOIS,17,41
2016,11/10/2015,INDIANA,18,46
2016,11/10/2015,KANSAS,20,69
2016,11/10/2015,KENTUCKY,21,19
2016,11/10/2015,LOUISIANA,22,2
2016,11/10/2015,MARYLAND,24,48
2016,11/10/2015,MICHIGAN,26,63
2016,11/10/2015,MISSISSIPPI,28,21
2016,11/10/2015,MISSOURI,29,33
2016,11/10/2015,MONTANA,30,92
2016,11/10/2015,NEBRASKA,31,93
2016,11/10/2015,NEW MEXICO,35,61
2016,11/10/2015,NEW YORK,36,74
2016,11/10/2015,NORTH CAROLINA,37,3
2016,11/10/2015,NORTH DAKOTA,38,95
2016,11/10/2015,OHIO,39,62
2016,11/10/2015,OKLAHOMA,40,65
2016,11/10/2015,OREGON,41,48
2016,11/10/2015,PENNSYLVANIA,42,68
2016,11/10/2015,SOUTH CAROLINA,45,10
2016,11/10/2015,SOUTH DAKOTA,46,89
2016,11/10/2015,TENNESSEE,47,19
2016,11/10/2015,TEXAS,48,48
2016,11/10/2015,UTAH,49,92
2016,11/10/2015,VIRGINIA,51,15
2016,11/10/2015,WASHINGTON,53,80
2016,11/10/2015,WEST VIRGINIA,54,13
2016,11/10/2015,WISCONSIN,55,74
2016,18/10/2015,ALABAMA,1,19
2016,18/10/2015,ARKANSAS,5,22
2016,18/10/2015,CALIFORNIA,6,12
2016,18/10/2015,COLORADO,8,95
2016,18/10/2015,DELAWARE,10,36
2016,18/10/2015,GEORGIA,13,9
2016,18/10/2015,IDAHO,16,89
2016,18/10/2015,ILLINOIS,17,63
2016,18/10/2015,INDIANA,18,73
2016,18/10/2015,KANSAS,20,82
2016,18/10/2015,KENTUCKY,21,35
2016,18/10/2015,LOUISIANA,22,4
2016,18/10/2015,MARYLAND,24,59
2016,18/10/2015,MICHIGAN,26,76
2016,18/10/2015,MISSISSIPPI,28,25
2016,18/10/2015,MISSOURI,29,52
2016,18/10/2015,MONTANA,30,95
2016,18/10/2015,NEBRASKA,31,97
2016,18/10/2015,NEW MEXICO,35,71
2016,18/10/2015,NEW YORK,36,85
2016,18/10/2015,NORTH CAROLINA,37,10
2016,18/10/2015,NORTH DAKOTA,38,98
2016,18/10/2015,OHIO,39,85
2016,18/10/2015,OKLAHOMA,40,78
2016,18/10/2015,OREGON,41,60
2016,18/10/2015,PENNSYLVANIA,42,78
2016,18/10/2015,SOUTH CAROLINA,45,13
2016,18/10/2015,SOUTH DAKOTA,46,97
2016,18/10/2015,TENNESSEE,47,37
2016,18/10/2015,TEXAS,48,63
2016,18/10/2015,UTAH,49,94
2016,18/10/2015,VIRGINIA,51,24
2016,18/10/2015,WASHINGTON,53,82
2016,18/10/2015,WEST VIRGINIA,54,31
2016,18/10/2015,WISCONSIN,55,86
2016,25/10/2015,ALABAMA,1,26
2016,25/10/2015,ARKANSAS,5,40
2016,25/10/2015,CALIFORNIA,6,40
2016,25/10/2015,COLORADO,8,96
2016,25/10/2015,DELAWARE,10,59
2016,25/10/2015,GEORGIA,13,14
2016,25/10/2015,IDAHO,16,94
2016,25/10/2015,ILLINOIS,17,84
2016,25/10/2015,INDIANA,18,86
2016,25/10/2015,KANSAS,20,91
2016,25/10/2015,KENTUCKY,21,56
2016,25/10/2015,LOUISIANA,22,7
2016,25/10/2015,MARYLAND,24,66
2016,25/10/2015,MICHIGAN,26,90
2016,25/10/2015,MISSISSIPPI,28,33
2016,25/10/2015,MISSOURI,29,67
2016,25/10/2015,MONTANA,30,97
2016,25/10/2015,NEBRASKA,31,99
2016,25/10/2015,NEW MEXICO,35,85
2016,25/10/2015,NEW YORK,36,91
2016,25/10/2015,NORTH CAROLINA,37,20
2016,25/10/2015,NORTH DAKOTA,38,100
2016,25/10/2015,OHIO,39,92
2016,25/10/2015,OKLAHOMA,40,85
2016,25/10/2015,OREGON,41,76
2016,25/10/2015,PENNSYLVANIA,42,86
2016,25/10/2015,SOUTH CAROLINA,45,15
2016,25/10/2015,SOUTH DAKOTA,46,99
2016,25/10/2015,TENNESSEE,47,54
2016,25/10/2015,TEXAS,48,67
2016,25/10/2015,UTAH,49,96
2016,25/10/2015,VIRGINIA,51,40
2016,25/10/2015,WASHINGTON,53,93
2016,25/10/2015,WEST VIRGINIA,54,39
2016,25/10/2015,WISCONSIN,55,93
2016,01/11/2015,ALABAMA,1,34
2016,01/11/2015,ARKANSAS,5,60
2016,01/11/2015,CALIFORNIA,6,45
2016,01/11/2015,COLORADO,8,99
2016,01/11/2015,DELAWARE,10,64
2016,01/11/2015,GEORGIA,13,17
2016,01/11/2015,IDAHO,16,98
2016,01/11/2015,ILLINOIS,17,89
2016,01/11/2015,INDIANA,18,93
2016,01/11/2015,KANSAS,20,96
2016,01/11/2015,KENTUCKY,21,66
2016,01/11/2015,LOUISIANA,22,10
2016,01/11/2015,MARYLAND,24,73
2016,01/11/2015,MICHIGAN,26,95
2016,01/11/2015,MISSISSIPPI,28,40
2016,01/11/2015,MISSOURI,29,79
2016,01/11/2015,MONTANA,30,99
2016,01/11/2015,NEBRASKA,31,100
2016,01/11/2015,NEW MEXICO,35,92
2016,01/11/2015,NEW YORK,36,94
2016,01/11/2015,NORTH CAROLINA,37,32
2016,01/11/2015,NORTH DAKOTA,38,100
2016,01/11/2015,OHIO,39,95
2016,01/11/2015,OKLAHOMA,40,91
2016,01/11/2015,OREGON,41,89
2016,01/11/2015,PENNSYLVANIA,42,91
2016,01/11/2015,SOUTH CAROLINA,45,28
2016,01/11/2015,SOUTH DAKOTA,46,99
2016,01/11/2015,TENNESSEE,47,61
2016,01/11/2015,TEXAS,48,71
2016,01/11/2015,VIRGINIA,51,52
2016,01/11/2015,WASHINGTON,53,98
2016,01/11/2015,WEST VIRGINIA,54,60
2016,01/11/2015,WISCONSIN,55,97
2016,08/11/2015,ALABAMA,1,38
2016,08/11/2015,ARKANSAS,5,69
2016,08/11/2015,CALIFORNIA,6,50
2016,08/11/2015,COLORADO,8,99
2016,08/11/2015,DELAWARE,10,83
2016,08/11/2015,GEORGIA,13,22
2016,08/11/2015,IDAHO,16,100
2016,08/11/2015,ILLINOIS,17,96
2016,08/11/2015,INDIANA,18,97
2016,08/11/2015,KANSAS,20,100
2016,08/11/2015,KENTUCKY,21,79
2016,08/11/2015,LOUISIANA,22,12
2016,08/11/2015,MARYLAND,24,79
2016,08/11/2015,MICHIGAN,26,100
2016,08/11/2015,MISSISSIPPI,28,53
2016,08/11/2015,MISSOURI,29,85
2016,08/11/2015,MONTANA,30,100
2016,08/11/2015,NEBRASKA,31,100
2016,08/11/2015,NEW MEXICO,35,99
2016,08/11/2015,NEW YORK,36,96
2016,08/11/2015,NORTH CAROLINA,37,36
2016,08/11/2015,NORTH DAKOTA,38,100
2016,08/11/2015,OHIO,39,99
2016,08/11/2015,OKLAHOMA,40,94
2016,08/11/2015,OREGON,41,93
2016,08/11/2015,PENNSYLVANIA,42,93
2016,08/11/2015,SOUTH CAROLINA,45,32
2016,08/11/2015,SOUTH DAKOTA,46,100
2016,08/11/2015,TENNESSEE,47,74
2016,08/11/2015,TEXAS,48,76
2016,08/11/2015,VIRGINIA,51,63
2016,08/11/2015,WASHINGTON,53,100
2016,08/11/2015,WEST VIRGINIA,54,78
2016,08/11/2015,WISCONSIN,55,98
2016,15/11/2015,ALABAMA,1,54
2016,15/11/2015,ARKANSAS,5,81
2016,15/11/2015,CALIFORNIA,6,70
2016,15/11/2015,COLORADO,8,100
2016,15/11/2015,DELAWARE,10,85
2016,15/11/2015,GEORGIA,13,27
2016,15/11/2015,IDAHO,16,100
2016,15/11/2015,ILLINOIS,17,100
2016,15/11/2015,INDIANA,18,99
2016,15/11/2015,KANSAS,20,100
2016,15/11/2015,KENTUCKY,21,88
2016,15/11/2015,LOUISIANA,22,15
2016,15/11/2015,MARYLAND,24,85
2016,15/11/2015,MICHIGAN,26,100
2016,15/11/2015,MISSISSIPPI,28,67
2016,15/11/2015,MISSOURI,29,91
2016,15/11/2015,MONTANA,30,100
2016,15/11/2015,NEBRASKA,31,100
2016,15/11/2015,NORTH CAROLINA,37,45
2016,15/11/2015,NORTH DAKOTA,38,100
2016,15/11/2015,OHIO,39,100
2016,15/11/2015,OKLAHOMA,40,97
2016,15/11/2015,OREGON,41,97
2016,15/11/2015,PENNSYLVANIA,42,94
2016,15/11/2015,SOUTH CAROLINA,45,40
2016,15/11/2015,SOUTH DAKOTA,46,100
2016,15/11/2015,TENNESSEE,47,84
2016,15/11/2015,TEXAS,48,82
2016,15/11/2015,VIRGINIA,51,71
2016,15/11/2015,WASHINGTON,53,100
2016,15/11/2015,WEST VIRGINIA,54,85
2016,15/11/2015,WISCONSIN,55,99
2016,22/11/2015,ALABAMA,1,74
2016,22/11/2015,ARKANSAS,5,95
2016,22/11/2015,CALIFORNIA,6,85
2016,22/11/2015,COLORADO,8,100
2016,22/11/2015,DELAWARE,10,96
2016,22/11/2015,GEORGIA,13,40
2016,22/11/2015,IDAHO,16,100
2016,22/11/2015,ILLINOIS,17,100
2016,22/11/2015,INDIANA,18,100
2016,22/11/2015,KANSAS,20,100
2016,22/11/2015,KENTUCKY,21,94
2016,22/11/2015,LOUISIANA,22,34
2016,22/11/2015,MARYLAND,24,88
2016,22/11/2015,MICHIGAN,26,100
2016,22/11/2015,MISSISSIPPI,28,79
2016,22/11/2015,MISSOURI,29,96
2016,22/11/2015,MONTANA,30,100
2016,22/11/2015,NEBRASKA,31,100
2016,22/11/2015,NORTH CAROLINA,37,57
2016,22/11/2015,NORTH DAKOTA,38,100
2016,22/11/2015,OHIO,39,100
2016,22/11/2015,OKLAHOMA,40,100
2016,22/11/2015,OREGON,41,99
2016,22/11/2015,PENNSYLVANIA,42,96
2016,22/11/2015,SOUTH CAROLINA,45,49
2016,22/11/2015,SOUTH DAKOTA,46,100
2016,22/11/2015,TENNESSEE,47,91
2016,22/11/2015,TEXAS,48,83
2016,22/11/2015,VIRGINIA,51,82
2016,22/11/2015,WASHINGTON,53,100
2016,22/11/2015,WEST VIRGINIA,54,90
2016,29/11/2015,ALABAMA,1,88
2016,29/11/2015,ARKANSAS,5,98
2016,29/11/2015,CALIFORNIA,6,90
2016,29/11/2015,DELAWARE,10,97
2016,29/11/2015,GEORGIA,13,60
2016,29/11/2015,IDAHO,16,100
2016,29/11/2015,ILLINOIS,17,100
2016,29/11/2015,LOUISIANA,22,49
2016,29/11/2015,MARYLAND,24,90
2016,29/11/2015,MISSISSIPPI,28,89
2016,29/11/2015,NORTH CAROLINA,37,75
2016,29/11/2015,OREGON,41,100
2016,29/11/2015,SOUTH CAROLINA,45,55
2016,29/11/2015,TENNESSEE,47,97
2016,29/11/2015,TEXAS,48,89
2016,29/11/2015,VIRGINIA,51,87
2016,29/11/2015,WASHINGTON,53,100
2016,29/11/2015,WEST VIRGINIA,54,95
2016,06/12/2015,CALIFORNIA,6,95
2016,13/12/2015,CALIFORNIA,6,97
2015,04/01/2015,TENNESSEE,47,100
2015,22/03/2015,ARIZONA,4,85
2015,29/03/2015,ARIZONA,4,90
2015,05/04/2015,ARIZONA,4,92
2015,12/04/2015,ARIZONA,4,95
2015,17/08/2014,NEW YORK,36,29
2015,24/08/2014,NEBRASKA,31,0
2015,24/08/2014,NEW YORK,36,29
2015,24/08/2014,SOUTH DAKOTA,46,0
2015,31/08/2014,COLORADO,8,1
2015,31/08/2014,KANSAS,20,0
2015,31/08/2014,NEBRASKA,31,2
2015,31/08/2014,SOUTH DAKOTA,46,0
2015,31/08/2014,UTAH,49,19
2015,07/09/2014,ARKANSAS,5,0
2015,07/09/2014,CALIFORNIA,6,0
2015,07/09/2014,COLORADO,8,5
2015,07/09/2014,DELAWARE,10,0
2015,07/09/2014,IDAHO,16,5
2015,07/09/2014,ILLINOIS,17,0
2015,07/09/2014,INDIANA,18,0
2015,07/09/2014,KANSAS,20,2
2015,07/09/2014,MARYLAND,24,0
2015,07/09/2014,MICHIGAN,26,1
2015,07/09/2014,MISSOURI,29,0
2015,07/09/2014,MONTANA,30,3
2015,07/09/2014,NEBRASKA,31,11
2015,07/09/2014,NEW MEXICO,35,3
2015,07/09/2014,NORTH CAROLINA,37,0
2015,07/09/2014,OHIO,39,0
2015,07/09/2014,OKLAHOMA,40,2
2015,07/09/2014,OREGON,41,0
2015,07/09/2014,PENNSYLVANIA,42,0
2015,07/09/2014,SOUTH DAKOTA,46,4
2015,07/09/2014,TEXAS,48,3
2015,07/09/2014,UTAH,49,47
2015,07/09/2014,VIRGINIA,51,0
2015,07/09/2014,WASHINGTON,53,19
2015,07/09/2014,WYOMING,56,37
2015,14/09/2014,ALABAMA,1,0
2015,14/09/2014,ARKANSAS,5,0
2015,14/09/2014,CALIFORNIA,6,0
2015,14/09/2014,COLORADO,8,20
2015,14/09/2014,DELAWARE,10,0
2015,14/09/2014,GEORGIA,13,0
2015,14/09/2014,IDAHO,16,19
2015,14/09/2014,ILLINOIS,17,0
2015,14/09/2014,INDIANA,18,1
2015,14/09/2014,KANSAS,20,5
2015,14/09/2014,MARYLAND,24,0
2015,14/09/2014,MICHIGAN,26,4
2015,14/09/2014,MISSISSIPPI,28,0
2015,14/09/2014,MISSOURI,29,0
2015,14/09/2014,MONTANA,30,23
2015,14/09/2014,NEBRASKA,31,26
2015,14/09/2014,NEW MEXICO,35,27
2015,14/09/2014,NEW YORK,36,2
2015,14/09/2014,NORTH CAROLINA,37,0
2015,14/09/2014,NORTH DAKOTA,38,25
2015,14/09/2014,OHIO,39,0
2015,14/09/2014,OKLAHOMA,40,14
2015,14/09/2014,OREGON,41,11
2015,14/09/2014,PENNSYLVANIA,42,9
2015,14/09/2014,SOUTH DAKOTA,46,14
2015,14/09/2014,TENNESSEE,47,0
